"year","ff205a","ff205b","ff209a","ff209b","ff213a","ff213b","ff220a","ff220b","ff251a","ff252a","ff252b","ff254a","ff254b","ff259a","ff259b"
981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00535004673326,0.908029402046163
982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05713750767539,1.04453392672271
983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0407605193144,1.0261892281888
984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.924981867931945,0.798529649940228
985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.931679080859231,0.683700911923495
986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983956287442967,0.937418075099993
987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02952168529729,0.939050711806441
988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964312114308933,0.85516790271457
989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0439673067595,0.973534656184362
990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11622418086182,1.17287935208318
991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04661446130224,1.17720156924617
992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03007068687441,1.14670936840263
993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956351362615667,0.845567221247206
994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03866465087861,1.14894551076724
995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.959382335154533,1.02393320128951
996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03038061217145,1.05325583963105
997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03607699331442,1.1454125547185
998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05897043498773,1.20218782529884
999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06611281112004,1.16893580616511
1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10704508816901,1.22375645190834
1001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06557816989033,1.11397524222329
1002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06048530032837,1.05069382777368
1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03504621390196,1.04594445635753
1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02733128713888,1.07504257308563
1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992280055767544,1.0876930812368
1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.997987126826832,1.00275598765021
