"year","ff201a","ff201b","ff212a","ff212b","ff220a","ff220b","ff251a","ff254a","ff254b","ff255a","ff255b","ff259a","ff259b"
1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.915034699050216,0.929842554065309
1039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.928161807777548,0.715854394046906
1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986787667811601,0.792366615641096
1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991279607141488,0.750687612036875
1042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87091578364965,0.763894942241859
1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01935327106837,1.08331868840799
1044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03666994824481,1.09749562596411
1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01789306843217,1.1312850363458
1046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03066749406568,1.05730244728829
1047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992702805939824,0.896987047389166
1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02685097080547,1.02425625667002
1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980586861116636,0.971395527465935
1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994480794664492,0.820535796385716
1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01378857273832,0.989741391972816
1052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987011056858435,0.979482810941819
1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.977417943209975,0.873197682716761
1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02039324138429,1.04724954665827
1055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996422186912426,1.01440990447256
1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998014171867948,0.989817565289024
1057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983987164025623,1.04012739050631
1058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98399841993055,1.0642507735208
1059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.973031150518206,0.734735592650841
1060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919953635090901,0.871608011898605
1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03559060600439,1.05612247695465
1062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0238841867563,1.01961127666772
1063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.961831655833966,0.965383589662281
1064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94594777445422,0.970662029559525
1065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.936177350405676,1.04712898337009
1066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.949580833342979,0.859011830753507
1067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.978706115713714,0.954218363446726
1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.938535831210626,0.845313785427083
1069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05017142451447,1.06300205683093
1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05353074439913,1.21565975431309
1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.934229513596916,1.1955069691168
1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.969120501002402,1.12150645433475
1073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.907679436189134,1.00545145945609
1074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.873482805330569,0.707650996724194
1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.880550819291261,0.78362049459269
1076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.896206953316647,0.827087121519282
1077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.928418735392644,0.720704730118523
1078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.755580110898329
1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04444592269602
1080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.902308003247041
1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.663730813699171
1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800149938793487
1083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.771381305368448
1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06477162399528
1085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919380976373469
1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02222863627859
1087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93900056473968
1088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.811556170233711
1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.802279516865398
1090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.803477030748111
1091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.776270180396701
1092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.932119174714176
1093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.926757266832402
1094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.950122554760427
1095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.918009498307581
1096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995121532664259
1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11182434491785
1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.979719709438763
1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.054794641981
1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10893215711862
1101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14220423778983
1102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02847422705337
1103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99495151220204
1104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1091140969275
1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05731877088554
1106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.901543648934468
1107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01013595184843
1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08100547026508
1109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15459065787877
1110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79475157320895
1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02520950736817
1112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17681831035002
1113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21470001493203
1114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20260907683482
1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975869979435703
1116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01216876009374
1117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15145484454815
1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10078528639767
1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.934834899645686
1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.926750589560536
1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.882548941496608
1122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05352164407644
1123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957882146859584
1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.832391008229785
1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874431534302817
1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01273441011071
1127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03972575533174
1128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.915273144006864
1129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01933094790103
1130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.967222778326761
1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0909424932234
1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1707865486386
1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13435618070478
1134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10385264841805
1135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36351052580053
1136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19964294329925
1137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17336722127799
1138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28941753721876
1139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01309438675453
1140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13924553977009
1141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17582304483449
1142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14318975110331
1143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.136389636118
1144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912489263991416,NA,0.794260538531012
1145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945555530786066,NA,0.966534878181578
